d_o_mm,n_orf,PF_tau,PF_gain,Cd0,CdInf,p_exp,Lori_mm,hA_W_perK,Dp_mm,d_w_mm,D_m_mm,n_turn,mu_ref,f1,f2,PFA_w,IDR_w,pen,pen_dP,pen_Qcap,pen_cav,pen_T,pen_mu,x10_max_damperli,a10abs_max_damperli,dP95_worst,Qcap95_worst,cav_pct_worst,T_end_worst,mu_end_worst,PF_p95_worst,Q_q50_worst,Q_q95_worst,dP_orf_q50_worst,dP_orf_q95_worst,T_oil_end_worst,T_steel_end_worst,energy_tot_sum,E_orifice_sum,E_struct_sum,E_ratio,P_mech_sum
2.24890565372434,7,0.169840613064256,3.88662255351634,0.643141189199405,1.06856874662217,1.24181244941736,148.15521948623,631.695544382496,248.857197451781,12.5894134097104,114.504829350046,8,1.40368395077742,7.49144714259327,0.0030795755048304,7.46923474782244,0.00307044445904741,0.00297385147485301,0,0,0,0.000594770294970601,0,0.0894106329210482,14.596378251633,33876776.2879733,0.113810580574395,0,75.2676466327368,0.72832553330106,21106480.0086848,0.00495981904366792,0.00519906095279476,30950453.9683341,33876776.2879733,75.2676466327368,0,265496889.880515,231687698.609893,33809191.2706229,6.85280214943231,0
2.5,6,0.300025823591937,3.1080037757541,0.51466085193681,0.95520886988908,1.25501133603392,134.93070590524,581.550888294572,250,14.1290390381134,122.528572751413,9,1.30168030335055,5.77586073315691,0.00330239160963832,5.77586073315691,0.00330239160963832,0,0,0,0,0,0,0.0927898579282923,10.9752726002217,49338692.4992537,0.124119565003699,0,72.567566652661,0.700462742228032,16487794.5447236,0.00503034963442035,0.00538317082997877,43433566.3111621,49338692.4992537,72.567566652661,0,232933106.416735,201402274.23167,31530832.1850646,6.38747093795606,0
2.43247940751238,6,0.276148807204441,3.89319571442244,0.560689807965893,1.06386888898719,1.30157125908115,149.468967231128,606.320215381319,249.908031004034,12.1692602653306,115.109660806656,9,1.30763190018564,6.33757197488307,0.00318801431131464,6.33757197488307,0.00318801431131464,0,0,0,0,0,0,0.0897317592213801,12.1404763007562,43216326.8829649,0.114974741435837,0,72.8118046473212,0.698242234252735,18789803.9570424,0.00501299190291507,0.00528794759217507,39074654.1957317,43216326.8829649,72.8118046473212,0,243796517.134431,211136912.625435,32659604.508996,6.46477248575616,0
2.46679300000921,6,0.306520682633109,3.77529255308371,0.533122385705141,0.9656429437452,1.29621555030622,137.991288121113,577.050390333697,249.882437074787,14.0454329671119,116.268894419133,10,1.28473618191711,6.14419787622082,0.00321984915949556,6.14419787622082,0.00321984915949556,0,0,0,0,0,0,0.0910999038016086,11.7887471314368,48812935.6954853,0.12614802844645,0,73.8608958712519,0.688784119217047,18091284.0634627,0.0050172989777507,0.00530922385526086,43864821.8068661,48812935.6954853,73.8608958712519,0,242081663.197176,209868742.366925,32212920.8302501,6.51504852580287,0
2.4627313805218,6,0.346174308724908,3.25081652085536,0.54994560713542,0.953847342734045,1.29379995512951,136.397054975446,577.239101240984,249.902329222819,14.3497394105988,117.154533356335,9,1.23348960521039,5.84702590857021,0.00328735980783165,5.84702590857021,0.00328735980783165,0,0,0,0,0,0,0.0930617817089251,11.2576815829361,46489810.5319004,0.130147334845272,0,72.2668658686254,0.676159891528072,17039043.780386,0.00502645013392798,0.00536460462649452,41092214.7755624,46489810.5319004,72.2668658686254,0,234913427.485176,203059529.208386,31853898.2767897,6.37471519008225,0
2.47046025081673,6,0.357587932389264,1.91860395967292,0.542969551389592,0.944105866403771,1.20450910671812,120.589074805521,549.308978938984,248.862339885239,14.3966112521714,115.339203200281,11,1.20498249145277,5.16896638006539,0.00350012709263794,5.16896638006539,0.00350012709263794,0,0,0,0,0,0,0.0971646150662479,9.40155594530865,49912934.1560163,0.13560403950787,0,72.2706054774842,0.649081940036463,13277061.400931,0.0050226091080479,0.00553068999243549,41654085.8220716,49912934.1560163,72.2706054774842,0,224555445.073075,194862782.121403,29692662.9516727,6.5626576652474,0
2.5,6,0.311911268332208,3.41969706836313,0.517646774535511,0.952557496490781,1.25603964821656,134.791830568516,575.639527541234,250,14.1222306845559,117.609002360582,9,1.30107035088654,5.8924259594257,0.00327590516473764,5.8924259594257,0.00327590516473764,0,0,0,0,0,0,0.0923372105196798,11.2767098400327,47306049.6296513,0.124853124763606,0,71.3231434805853,0.711886634980489,17018047.0763786,0.00502562947701613,0.00535857983554304,41914028.7892155,47306049.6296513,71.3231434805853,0,229003719.082157,197225922.129393,31777796.9527643,6.20640639193953,0
2.47891687951344,6,0.27820008792269,2.27425921151289,0.534782882397475,0.99543947191321,1.32205719260935,137.216415014071,558.042756600953,221.905595048079,14.120869402697,108.568061039721,9,1.1984309455482,5.00805241466137,0.00367257528666845,5.00805241466137,0.00367257528666845,0,0,0,0,0,0,0.0967018929065516,8.763721229497,32325385.8666642,0.0991255138762593,0,60.8715867741859,0.752759816187339,12017866.4757758,0.00400912491146682,0.00447828919697169,26179054.1770161,32325385.8666642,60.8715867741859,0,149511770.359866,120228458.597174,29283311.7626918,4.10569882161862,0
2.49658203053269,6,0.336216345893845,1.97419870017808,0.50771811235096,0.91800689830431,1.33780800268713,129.130995466142,572.178919230407,225.657175451993,14.1378277506112,109.652478945666,10,1.13142992526321,4.89177039886351,0.00375655583073834,4.89177039886351,0.00375655583073834,0,0,0,0,0,0,0.0984883232868058,8.2320865925164,38508457.1959075,0.112889081625107,0,63.0334149707216,0.701403148613998,11090296.1703377,0.00416430486815986,0.00469209127029146,30668292.3704192,38508457.1959075,63.0334149707216,0,157009392.326582,128780012.097046,28229380.2295359,4.56191425564158,0
2.47249360323717,6,0.35225937998637,2.85521810958509,0.552610791862195,1.00090746080751,1.30804277603918,143.217256585725,573.638233797266,249.863237204378,13.9979667888552,115.268803248719,10,1.21984610526937,5.71326340358713,0.0033247675490176,5.71326340358713,0.0033247675490176,0,0,0,0,0,0,0.0940331309425936,10.9693862742518,46503956.1567395,0.124446168860788,0,73.0162169411372,0.642820815279602,16441660.6447,0.00503237754936249,0.00539958480629743,40729780.611989,46503956.1567395,73.0162169411372,0,238174685.279606,206539835.222646,31634850.0569598,6.52887037083352,0
2.47859422531806,6,0.355495097573081,2.26864380956176,0.533378167132196,0.953872487369848,1.26651171505915,125.228443942724,548.237608543192,245.902755453229,14.2559461575481,109.866246569456,10,1.1818131015849,5.20833614529299,0.00349218144065532,5.20833614529299,0.00349218144065532,0,0,0,0,0,0,0.0966052713827872,9.55862637232234,45651535.2944663,0.125314178013144,0,68.4127031873436,0.682465307551394,13657800.8711633,0.00489903545105609,0.00537836781162103,38290391.1070674,45651535.2944663,68.4127031873436,0,205252242.813581,175297278.622039,29954964.1915411,5.85202764727528,0
2.32900497112551,7,0.273607493246569,3.86788560731199,0.592259860751429,1.06637641152784,1.28731908785977,149.310176843013,608.609270965009,249.997328087483,12.4449858768975,112.696528282972,9,1.37748306328635,6.67775526403889,0.00313316220837689,6.67775526403889,0.00313316220837689,0,0,0,0,0,0,0.0893662954034709,12.8403411165807,34177602.4980159,0.105418438101414,0,72.3482827830874,0.756497962139114,20319402.2774801,0.00500568120771555,0.00525326774173856,31159767.7627908,34177602.4980159,72.3482827830874,0,251872584.770726,218389081.87035,33483502.9003761,6.52228897675748,0
2.38374417333793,6,0.299484786763037,4,0.588953853257443,1.00909099404834,1.26638728799322,146.278787203163,568.731790509971,250,12.2878546103332,112.139215591589,10,1.29928861470682,6.42073509315491,0.00317069017548196,6.42073509315491,0.00317069017548196,0,0,0,0,0,0,0.089655617464732,12.4194541843097,42268770.9644655,0.125360918994424,0,73.5694411091342,0.6913988118601,19321578.1205927,0.00500990248236664,0.00527172431971681,38377208.2468486,42268770.9644655,73.5694411091342,0,249501035.186955,216636207.034961,32864828.1519937,6.59173405785234,0
