d_o_mm,n_orf,PF_tau,PF_gain,Cd0,CdInf,p_exp,Lori_mm,hA_W_perK,Dp_mm,d_w_mm,D_m_mm,n_turn,mu_ref,PF_t_on,f1,f2,PFA_w,IDR_w,pen,pen_dP,pen_Qcap,pen_cav,pen_T,pen_mu,x10_max_damperli,a10abs_max_damperli,dP95_worst,Qcap95_worst,cav_pct_worst,T_end_worst,mu_end_worst,PF_p95_worst,Q_q50_worst,Q_q95_worst,dP_orf_q50_worst,dP_orf_q95_worst,T_oil_end_worst,T_steel_end_worst,energy_tot_sum,E_orifice_sum,E_struct_sum,E_ratio,P_mech_sum
2.18732793118971,10,0.595896244231449,4.11940817918378,0.767017940561692,0.893067010007711,1.23556229248865,176.452191639556,626.445763699961,199.914755138607,10.0634124025136,109.767113224551,12,1.7011669427251,2.42652678955899,3.82517724880469,0.00243675807955082,3.82517724880469,0.00243675807955082,0,0,0,0,0,0,0.0616521513306624,7.12214354652112,4449594.02634924,0.0651188144245755,0,60.4004656461236,1.07296108730263,11032530.7350023,0.00321125286423927,0.00337938186894647,1706495.44100311,4449594.02634924,60.4004656461236,0,81203941.755238,59568934.0909886,21635007.6642495,2.75335858509644,0
2.19022859557436,9,0.570345948565262,4.05868239215364,0.758212414580681,0.87690049203542,1.22669153579524,170.67112608584,631.994884428655,206.2570774729,10.3124015971792,109.36244538252,11,1.72223533650868,2.32704025588027,3.96143406586366,0.00228337264050431,3.96143406586366,0.00228337264050431,0,0,0,0,0,0,0.060975179821448,7.24160763221025,4578618.13589839,0.0773398260032818,0,66.3744632094507,0.992786373348664,11267021.5036719,0.00340245982629201,0.0035716521067496,1770383.93408366,4578618.13589839,66.3744632094507,0,111645182.728776,89881655.836554,21763526.8922215,4.12992141768524,0
2.20731812109778,10,0.612918529955117,4.15830003780348,0.811551463228995,0.886455896275366,1.27566741086636,187.845720260051,607.53013883909,234.518021525075,9.75573312421557,115.37753486092,11,1.66239730574309,2.17321414252225,4.29400036569184,0.00193864537611078,4.29400036569184,0.00193864537611078,0,0,0,0,0,0,0.0545180547828215,8.02234662050153,5074802.823013,0.0875840622297109,0,71.4959599191859,0.901520775578995,12917307.8906584,0.00440195372632734,0.0045452300463883,1811764.93904222,5074802.823013,71.4959599191859,0,162743674.831099,140923632.401726,21820042.4293733,6.45844905471036,0
2.25145290409058,9,0.5586402003405,3.95022759412659,0.756729379923394,0.885290034149826,1.28423254129029,178.649430031225,606.443656539544,206.744161296038,10.1133584294653,106.144965673144,10,1.67533377690252,2.38103316997467,3.84990981759782,0.00241240444639325,3.84990981759782,0.00241240444639325,0,0,0,0,0,0,0.061369244603532,7.16189419706364,4728656.63729322,0.0739890713947671,0,64.8804508917855,1.01225689702817,11114880.1144548,0.00343795680974772,0.00361460250605038,1804821.89770783,4728656.63729322,64.8804508917855,0,106327724.342263,84676576.7262951,21651147.6159677,3.91095096796837,0
2.25673451684739,9,0.457797079842171,4.03521157393817,0.751934506057148,0.935960494777746,1.11800016545463,176.316608485269,634.237169585181,190.908015710157,8.45167953205919,112.501096115152,12,1.6778918698232,2.47245072949054,3.7355758161075,0.00259038964743924,3.7355758161075,0.00259038964743924,0,0,0,0,0,0,0.0637073408415505,6.73521348783824,4311211.22142714,0.0605579300920317,0,59.2194385797986,1.08956174820594,10148891.2424382,0.00293790159708871,0.00312465330900086,1728000.56537229,4311211.22142714,59.2194385797986,0,74867543.0522392,53495582.3728235,21371960.6794157,2.50307321706555,0
2.26486342844856,9,0.604969196552958,4.26631595093526,0.772814141433661,0.892018593319972,1.22457664669863,175.810519971274,591.497990796556,202.103230373645,9.72724854183748,110.269200055451,11,1.7201662591221,2.43239873905621,3.82042249491675,0.00244434439139072,3.82042249491675,0.00244434439139072,0,0,0,0,0,0,0.0617168054692967,7.1205697932517,4542000.9915184,0.0705988802288411,0,61.6672625939539,1.05543587930367,10976436.1372668,0.0032758362823758,0.00344898083715601,1739893.43170634,4542000.9915184,61.6672625939539,0,92840412.9394134,71219340.7920236,21621072.1473897,3.29397822210319,0
2.26248614882687,10,0.531270697970154,3.86141038841261,0.836566089174912,0.884462170133348,0.995340207436787,163.869808014156,614.784686950905,170,13.4482922482402,123.641432872666,13,1.39349065525655,2.20422736844211,3.57791061273593,0.00310343280152529,3.57791061273593,0.00310343280152529,0,0,0,0,0,0,0.0692607485801637,5.58923540612919,2225526.10253676,0.0482590469003967,0,48.2636588111896,1.03463082480236,7635904.48726481,0.00235039956676999,0.00259013180772065,1835379.54605275,2225526.10253676,48.2636588111896,0,37332668.7542663,17410335.1402259,19922333.6140404,0.873910430249787,0
2.62865376540224,7,0.701004958187357,3.73409282074982,0.752004204376736,0.853429170604672,1.08288954498633,179.375702871846,639.733323364649,181.763803533874,12.3493372852332,130.9427071883,11,1.94425470081041,2.09640458100935,3.58775269131752,0.00308049931776487,3.58775269131752,0.00308049931776487,0,0,0,0,0,0,0.0693254744116674,5.61005543732865,3610806.74218642,0.0589493244137863,0,50.8941993876868,1.39264494968873,7657354.23556446,0.00269277565780327,0.0029674469398536,2081050.29289474,3610806.74218642,50.8941993876868,0,54709668.1353867,34762440.3734007,19947227.761986,1.74272038140801,0
2.13854224205148,10,0.568616585133967,4.42932433663043,0.80600251024501,0.895199672899869,1.28071007919081,183.127566977532,607.090296085494,235.031827378547,12.5625369781008,108.949100587941,9,1.71379668346244,2.20282000203409,4.3804879426643,0.00185477003164735,4.3804879426643,0.00185477003164735,0,0,0,0,0,0,0.0534641972514711,8.23484308141,4861299.91086507,0.0902617026578887,0,74.1713205881994,0.897090153334156,13303770.3878806,0.00439615581466758,0.00452395594678665,1712872.58931165,4861299.91086507,74.1713205881994,0,176046912.310199,154290665.233973,21756247.0762258,7.09178677247947,0
2.17230107824663,10,0.674300694291524,4.05912195965491,0.76593105505562,0.878709448329167,1.26771320473444,181.440120730885,614.766794783095,202.441956722135,10.5976536971221,112.6609706439,10,1.64078371193471,2.24564767146023,3.96689629532125,0.00227768736032794,3.96689629532125,0.00227768736032794,0,0,0,0,0,0,0.0605330038676145,7.30009853555543,4381610.81435959,0.0699970161745485,0,63.5934642790332,0.999060693709655,11395506.8849593,0.0032719423816962,0.00343031921210933,1676918.61913716,4381610.81435959,63.5934642790332,0,91021394.2491886,69245193.7136594,21776200.5355292,3.17985654112073,0
2.19011981875671,9,0.610055389219738,4.1183600453058,0.775499393786128,0.876302099273258,1.23157453283737,180.776012200428,619.785903264259,211.778997807981,10.4449875658585,107.255540676698,11,1.73737617481937,2.2401055274195,4.0661652511665,0.00216098514092309,4.0661652511665,0.00216098514092309,0,0,0,0,0,0,0.0587063947794301,7.52290022686194,4603221.43440188,0.0812130383403809,0,68.56510915316,0.993291968909112,11928511.3087936,0.0035959686339741,0.0037505220075314,1725897.24670831,4603221.43440188,68.56510915316,0,123144602.645619,101303195.182607,21841407.4630126,4.63812578718469,0
2.22489507936741,10,0.614156637988367,4.24830796912463,0.757344866780168,0.93070613744338,1.15004605838955,177.686621093397,632.829688706439,202.744448913546,9.85890352830407,111.226352015222,10,1.72358364181346,2.36675337242859,3.97112873629946,0.00227728605256627,3.97112873629946,0.00227728605256627,0,0,0,0,0,0,0.0608109917951244,7.26013639140135,4433458.39971729,0.0639409744714228,0,61.4949266963687,1.05780309339214,11364935.8754485,0.00330548678150968,0.0034673922746891,1702125.55033257,4433458.39971729,61.4949266963687,0,88328991.7736801,66552644.6348453,21776347.1388348,3.05618955330477,0
2.26872964006222,10,0.660769532419163,3.78260193540112,0.619094437984413,0.81672101010518,1.33836483207417,183.869605411008,624.916883010584,181.586603928763,11.1630552360013,120.043066635405,10,1.77938339328145,2.20539028319657,3.72212447391378,0.00263701218714618,3.72212447391378,0.00263701218714618,0,0,0,0,0,0,0.0642553261317728,6.50364176674381,4012823.99055364,0.0572048638299836,0,60.5446287456077,1.13394929534836,9650193.2585496,0.00267197182697887,0.00286093019295112,1683209.060083,4012823.99055364,60.5446287456077,0,69018721.8514052,47828428.4946487,21190293.3567565,2.25709138091752,0
2.23575864866695,9,0.585254568037935,4.06896245868549,0.769224642773119,0.882692439996414,1.24273792641374,183.367181515095,624.642957281603,220.494592427382,9.83944863542073,115.318628504409,12,1.78144568206516,2.15269189983597,4.12894914340543,0.00210894109852382,4.12894914340543,0.00210894109852382,0,0,0,0,0,0,0.0580881534770698,7.64261110636922,4830773.4296899,0.0833501404124862,0,70.1835546436505,1.00040053472728,12108881.2179976,0.00386921172832921,0.004026168715585,1796814.56699188,4830773.4296899,70.1835546436505,0,140382570.032831,118514101.229963,21868468.802868,5.41940555135804,0
2.28819833648737,8,0.6319168692302,3.65445218826755,0.761649056118882,0.881144729236193,1.17602270114584,159.17451310084,608.502068979713,178.438695244996,11.4890306103437,125.238999364249,12,1.3729220402348,2.10885950093998,3.58221018200063,0.00309951767212963,3.58221018200063,0.00309951767212963,0,0,0,0,0,0,0.0695797121467643,5.55860718713947,4164104.95564865,0.0633707275989231,0,53.7676464967311,0.928787959664031,7558685.46899437,0.00257659824101411,0.00284323293418291,2012471.88302625,4164104.95564865,53.7676464967311,0,59801055.7748271,39924052.5195612,19877003.2552659,2.0085549117664,0
2.21721184849035,10,0.566821548593116,4.5,0.795226064249135,0.859992269145793,1.30845711716908,191.296413879864,583.420272796725,238.745386148715,10.8458129549301,116.54486953118,12,1.95495340495119,2.32799470284235,4.48950508668255,0.00177743844591252,4.48698257395645,0.00177643975874922,0.000281092324799204,0,0,0,0.000112436929919681,0,0.0537921440735273,8.44623482983744,4803928.03933921,0.0929005861550946,0,75.0505966184639,1.01731989626114,13814262.452787,0.00454054537021769,0.00465862425402236,1677223.55942904,4803928.03933921,75.0505966184639,0,181378432.570287,159740271.000089,21638161.5701987,7.38234024558224,0
2.14858328998983,10,0.664876411362015,4.33695401993804,0.781058788494073,0.883211168604038,1.21957201383436,180.694678483341,627.394003882308,226.945523466143,10.1978325797555,110.126462517795,10,1.74283263216953,2.18200445902143,4.28807922889062,0.00194415509055922,4.28807922889062,0.00194415509055922,0,0,0,0,0,0,0.0543611086509775,8.04460782155288,4746903.11914734,0.0865078417895584,0,72.773620919146,0.940408161111315,12979573.6368866,0.00410707574885135,0.00423945944994063,1693808.36750787,4746903.11914734,72.773620919146,0,156938464.759999,135117409.486549,21821055.2734507,6.1920657728659,0
2.20059801032919,10,0.666657253210812,4.20357447894518,0.782469977408335,0.856481172529034,1.19599944510741,195.407176596264,621.27946888148,227.844126917333,10.0231372242004,112.43084265289,11,1.77175842989928,2.20518193481128,4.27334776131208,0.0019617166895262,4.27334776131208,0.0019617166895262,0,0,0,0,0,0,0.0548225057188463,8.02976166425851,4832589.52524822,0.0853783363918793,0,71.1901185594394,0.959967592082677,12930777.2561585,0.00414454190688407,0.00428141096999393,1726624.61224857,4832589.52524822,71.1901185594394,0,148541419.277175,126714060.876496,21827358.400679,5.80528612534963,0
2.20411088288184,10,0.580800987283621,4.06629345970421,0.769763643686234,0.891638243910422,1.20742492511871,176.782253948526,628.18334955961,202.391625513329,10.0694853306622,110.908510759228,11,1.71688189105083,2.38508484598724,3.84447948505691,0.00241574347524842,3.84447948505691,0.00241574347524842,0,0,0,0,0,0,0.0613574857416866,7.17051584296683,4505708.13682554,0.066328716397262,0,61.2166188814631,1.06163715831413,11129164.3299932,0.00327478309926218,0.00344217049349115,1726593.22688371,4505708.13682554,61.2166188814631,0,84818709.1344449,63162572.1598233,21656136.9746215,2.91661307064332,0
2.2558035413914,10,0.694778236075756,4.07739389175204,0.759011438140887,0.868143710742577,1.2781153821669,178.304429605889,612.003377822393,208.648054348666,10.3849314067987,112.204199124165,10,1.65670332887565,2.22750194839697,3.93785241428038,0.00230993057656433,3.93785241428038,0.00230993057656433,0,0,0,0,0,0,0.0609602201286413,7.19627912592707,4745020.53752249,0.0693575565461048,0,61.2697600639468,1.02970093641024,11209780.0657127,0.00350418998852688,0.00368021753110504,1824693.63599679,4745020.53752249,61.2697600639468,0,94487573.5181309,72757478.9060356,21730094.6120953,3.34823571663317,0
2.26770843260475,10,0.640192400171408,4.41437471932975,0.811663623231081,0.875243135842719,1.25161033509347,179.388358944832,625.357093142843,224.262569756917,11.0114909108246,109.834734654095,11,1.75220911979368,2.19865622337154,4.17386108840657,0.00205819359418641,4.17386108840657,0.00205819359418641,0,0,0,0,0,0,0.0568508458985144,7.75529827950262,4893772.23775493,0.0774782879129196,0,63.8344004931888,1.05629613994566,12316953.156772,0.00400840350802018,0.00415837010509508,1785790.70896819,4893772.23775493,63.8344004931888,0,118739174.507524,96887399.1732806,21851775.3342431,4.43384565744879,0
2.17305786422781,9,0.590635353804803,4.19993005325575,0.772665887642493,0.892300944020761,1.21584985931892,175.32245641069,637.637890632016,197.736774535989,9.65629827353737,111.694628273199,11,1.68601644302841,2.39587521366182,3.85893449050516,0.00239884511049725,3.85893449050516,0.00239884511049725,0,0,0,0,0,0,0.060962255405762,7.2291671983864,4301836.28628313,0.0740096001845503,0,65.2411808475066,1.00752104206466,11248491.8753245,0.00314434489770749,0.00330136019267739,1646143.05222463,4301836.28628313,65.2411808475066,0,97384401.1521053,75700197.8564733,21684203.295632,3.49102970602209,0
2.22304220287918,8,0.581643428242705,3.28581841285481,0.74902103642325,0.878549064688939,1.1578862551066,166.221693785801,614.052000637132,178.219934532744,11.7353268980016,117.069807637053,11,1.45971390101204,2.14612841533404,3.60305699274532,0.00297810903067207,3.60305699274532,0.00297810903067207,0,0,0,0,0,0,0.0668264507281414,5.82845736050082,4243138.10967032,0.0684217416240676,0,60.2002843518853,0.917557399596606,8143549.75640527,0.00256918691452366,0.00280871427652246,1898742.5861897,4243138.10967032,60.2002843518853,0,69115448.7431144,48816949.3475774,20298499.3955369,2.40495360747262,0
2.24251053819109,8,0.558690839827463,3.93316995367564,0.763676328763699,0.911532692843782,1.19555451857208,171.793429635638,631.2516677607,200.07624457124,10.0503193532024,108.817140169921,10,1.73862275874051,2.39226058255414,3.77978198292398,0.002501554033471,3.77978198292398,0.002501554033471,0,0,0,0,0,0,0.0625648680654828,6.96555552368041,4581264.75269691,0.0764918731599098,0,66.4883581134965,1.02047390532428,10653874.0664502,0.0032140075537041,0.00339630846913631,1779329.73238574,4581264.75269691,66.4883581134965,0,108501843.419944,86972447.6936167,21529395.7263271,4.03970686400933,0
2.24401146321036,10,0.659277648787481,3.85111223086442,0.745338210175796,0.88729298389477,1.19191430527599,177.919038216173,609.955530382146,203.567013851593,10.7706121165121,117.540913734974,11,1.77123548451101,2.23858230906763,3.88067338843166,0.0023636222181372,3.88067338843166,0.0023636222181372,0,0,0,0,0,0,0.0617599059116461,7.01150793370191,4600366.00423637,0.0648748772931979,0,61.2642452347708,1.0921853527651,10920798.0320392,0.003342262476939,0.003521494452915,1793841.53714363,4600366.00423637,61.2642452347708,0,86200177.9445344,64537915.2348646,21662262.7096698,2.97927857767395,0
2.25643604123585,9,0.646041571930044,4.10165975775533,0.77037289338222,0.888227406359718,1.26289426933411,178.957667803296,615.623814777677,221.416849446684,10.5347455280621,108.865571218206,11,1.66680757609108,2.36951607301668,4.07484340192946,0.0021608627232101,4.07484340192946,0.0021608627232101,0,0,0,0,0,0,0.0589511444820838,7.52137035010246,4982833.92639599,0.0834022701972765,0,69.3484178864797,0.927044097330624,11905914.7646201,0.00390703704344219,0.00407446733933044,1867400.81392486,4982833.92639599,69.3484178864797,0,143526726.987945,121693522.751291,21833204.2366531,5.57378209044529,0
2.27788266475572,9,0.663254753862585,4.23270052453123,0.678022953013434,0.871150737808387,1.41057856021957,180.598891090078,606.786139231059,202.391362665258,10.0485396623319,109.378383178152,10,1.88547066222178,2.39480010380276,3.83849658852137,0.00242566792288504,3.83849658852137,0.00242566792288504,0,0,0,0,0,0,0.0613293155116083,7.20886790487583,4550639.70917323,0.0689716125729163,0,65.1900167930042,1.12680215314024,11134458.2399237,0.00327449275197276,0.00344178098155334,1726248.96052578,4550639.70917323,65.1900167930042,0,105397070.691397,83737424.657509,21659646.0338883,3.86605693031618,0
2.31254338921531,9,0.628273288147914,3.55644929119919,0.780835525597659,0.885706550265481,1.17289689758503,173.323586382577,592.940141632715,182.941980595331,11.2058721757744,111.768384498364,12,1.65157609212593,2.1762642131116,3.64335395522917,0.00283548774129836,3.64335395522917,0.00283548774129836,0,0,0,0,0,0,0.0651977238989206,6.09210453612963,3580852.81005951,0.0575135117233164,0,54.9567584322496,1.11777201113001,8714820.18960427,0.00271013354044494,0.00293598268841207,1880461.35373757,3580852.81005951,54.9567584322496,0,56044965.440431,35344397.8317232,20700567.6087078,1.70741201399981,0
2.31694556017416,8,0.625301982977083,3.53767909668763,0.73012229171298,0.878217377701945,1.17607380277426,168.964818550257,601.085793911824,178.925462433309,11.0571713552534,112.948931823056,11,1.71031663262822,2.16242931207128,3.62037176616235,0.00290634689701813,3.62037176616235,0.00290634689701813,0,0,0,0,0,0,0.0656355037053647,5.97230973897783,4217402.95684492,0.0629587987137842,0,58.1792081145459,1.10439596287231,8504721.18147832,0.00259525353138135,0.00282475106065637,1857704.55450633,4217402.95684492,58.1792081145459,0,65187751.4909475,44671160.2050859,20516591.2858615,2.17731881396252,0
2.28936390349821,10,0.636834284882298,3.95396800407684,0.784342010229865,0.884338182517168,1.20417918103458,175.481170272575,609.247406663706,183.326062582591,11.1282781857058,111.098550265996,12,1.76041794401195,2.20681533771846,3.69432923826502,0.00270223022763248,3.69432923826502,0.00270223022763248,0,0,0,0,0,0,0.0647015083956893,6.35624744652401,2938627.29057416,0.0518281345609522,0,52.8023784679547,1.21918776161206,9299741.01424638,0.00270479162289117,0.00290669416078053,1767446.99953232,2938627.29057416,52.8023784679547,0,49698010.5111445,28662712.423547,21035298.0875974,1.36260072494275,0
2.23234907365745,9,0.578636177448145,3.52899057907565,0.771266185010768,0.890948924910458,1.15791575878127,171.97398172981,618.565855952282,176.616444922793,10.5961819347117,117.048784799733,13,1.49441133151325,2.24292914727624,3.60693559838685,0.0029570787275116,3.60693559838685,0.0029570787275116,0,0,0,0,0,0,0.0664609743881781,5.86751519111747,3515521.25320575,0.0567862785973306,0,54.507901928178,1.02210311606973,8232856.17999002,0.00254039488226516,0.00277419112117284,1862765.19689306,3515521.25320575,54.507901928178,0,52805620.9524878,32431160.9981989,20374459.9542889,1.59175561320201,0
2.20947199598795,10,0.67050382164741,4.33824007055906,0.804927304624592,0.856168859586115,1.21894807839269,195.950117967933,592.721944082703,238.785295936025,10.2151840942666,117.162127597644,11,1.78137228988247,2.22234457854394,4.42555486042998,0.00182921804281205,4.42555486042998,0.00182921804281205,0,0,0,0,0,0,0.0537229160000329,8.36799816735848,4955506.22780847,0.0931044241508185,0,74.7879453306323,0.942276404512909,13564897.1907115,0.00454339209957736,0.00466884598318546,1716125.33375279,4955506.22780847,74.7879453306323,0,181309552.342111,159608649.976712,21700902.3653996,7.35493148115328,0
2.23488855473095,9,0.566047164807422,3.91860784030181,0.765055736784072,0.915846446914074,1.19477777330426,171.590674198491,625.728578854485,200.159560865722,10.1932458969176,108.712049483354,10,1.73221415313375,2.39105870032617,3.7747056617966,0.00250423703042875,3.7747056617966,0.00250423703042875,0,0,0,0,0,0,0.0624174170907059,6.9431665858143,4601585.75752664,0.0673158022735745,0,61.7958639495597,1.08466323528832,10636884.7310286,0.00321552121312041,0.00339944340621036,1783841.22350005,4601585.75752664,61.7958639495597,0,88612083.1399303,67091256.9365444,21520826.2033859,3.117503775296,0
2.25267351871778,10,0.659758749517996,4.31390447485986,0.811893159036666,0.8823252482568,1.26449106119113,183.990291367385,602.09474605919,228.681445528269,10.7824762264247,109.551780247992,10,1.72967428975429,2.22399350025083,4.22062237774916,0.00201089600700505,4.22062237774916,0.00201089600700505,0,0,0,0,0,0,0.0558319853454429,7.89813137261829,4996560.25051654,0.0807415209457633,0,66.1715088719244,1.02468594713192,12674953.3205899,0.00418525008247871,0.00433351247149569,1798418.4872816,4996560.25051654,66.1715088719244,0,132351483.85844,110504154.222785,21847329.6356542,5.05801652035523,0
2.25880139597213,9,0.678089471854425,3.75102592020126,0.738404685056834,0.887197182890065,1.1889922489077,175.162357253705,611.931627383954,180.826168663226,11.1562361024934,116.022078952751,11,1.50454029178302,2.18525704308539,3.64883783723461,0.00283212960274128,3.64883783723461,0.00283212960274128,0,0,0,0,0,0,0.0649415892178854,6.15896661466575,4032379.04301849,0.0587220039324376,0,56.0348527554503,1.00201404776236,8742927.68778277,0.00265047200444865,0.00286875748773759,1832526.1795262,4032379.04301849,56.0348527554503,0,60806140.6074469,40070765.311792,20735375.2956548,1.93248324375344,0
2.25159519348821,9,0.6308497141837,4.02183565825598,0.743623583653925,0.875314234750031,1.3084632499084,182.389258510088,616.527952235954,203.644324407367,10.3179679341446,118.469067294587,10,1.78144835675798,2.20840789640709,3.94143446418569,0.00230623742394937,3.94143446418569,0.00230623742394937,0,0,0,0,0,0,0.0612313175960426,7.23314702817696,4514451.00615153,0.0725922489851656,0,65.3143441175879,1.06577282297187,11222754.0173666,0.0033382214399811,0.00350651649069385,1740697.82823198,4514451.00615153,65.3143441175879,0,103577776.926722,81828604.9350886,21749171.9916335,3.76237794094259,0
2.19771400923615,10,0.615898804777685,4.39003498487227,0.809659190506514,0.87347783435997,1.25018288588488,189.102544032061,618.583737650629,234.12453564434,10.9453864211893,110.431495185256,11,1.7505620209314,2.20334594439755,4.34987308813909,0.00188966602629263,4.34987308813909,0.00188966602629263,0,0,0,0,0,0,0.0535099151494697,8.16781522663959,4912986.91320415,0.0885641716185057,0,71.0765814591599,0.961385533431403,13191523.3923243,0.00436072480504921,0.00449281044147551,1731364.91887112,4912986.91320415,71.0765814591599,0,159171680.334299,137381204.007197,21790476.3271021,6.30464437513592,0
2.20931525888747,10,0.64554684799559,4.38705627331045,0.783746307665923,0.906014829290942,1.22135831635822,189.435556701958,601.214110678239,223.964594094926,11.1462233679204,107.527337285663,10,1.71266159903247,2.2062729956588,4.2249219556578,0.00200622896408484,4.2249219556578,0.00200622896408484,0,0,0,0,0,0,0.0556560515758901,7.88313260948058,4768502.93013032,0.0781210696520038,0,68.449534160079,0.966363044394248,12681156.7587184,0.00400466239270266,0.00414524640592445,1718430.46160733,4768502.93013032,68.449534160079,0,135678051.238065,113826750.128736,21851301.1093296,5.20915205731783,0
2.16628821409999,10,0.658367659955603,4.37321116537495,0.808464907155648,0.872002037656375,1.27114862642471,188.662923329105,626.790873302539,231.730923826042,12.2179179725579,112.527887480616,10,1.72519072581841,2.18519103505629,4.37255625389243,0.00187074032922393,4.37255625389243,0.00187074032922393,0,0,0,0,0,0,0.0535143769065781,8.23295132452956,4775682.91902392,0.0910002941422341,0,73.5249645942306,0.931267468084579,13310431.0624987,0.00428431032845789,0.00440894199197978,1677593.76493911,4775682.91902392,73.5249645942306,0,164722977.225566,142968280.884376,21754696.3411898,6.57183527832944,0
2.5576135614896,7,0.704681913953206,3.39827436792147,0.754998857970956,0.855579745845103,1.16091529319267,173.16354571637,625.389989192798,179.326934980936,11.516506715869,125.872567804428,12,1.86319267143787,2.01773181403044,3.57179810212776,0.00316143523374348,3.57179810212776,0.00316143523374348,0,0,0,0,0,0,0.0709474853652641,5.4469499008554,3901796.3263689,0.0612313081318314,0,53.1192855553314,1.28355673906707,7321070.79048731,0.00260886873087394,0.0028876583319771,2076518.82216018,3901796.3263689,53.1192855553314,0,56404267.8880111,36716593.8713697,19687674.0166413,1.86495336322282,0
2.18283593285973,10,0.657224230042899,4.4309167944643,0.818206487766402,0.880076590987706,1.25628230255376,181.352390612711,608.313572712965,231.573567593506,10.4104087275782,110.722864911337,10,1.74254083292948,2.19532957343223,4.30124837329072,0.00193078725547138,4.30124837329072,0.00193078725547138,0,0,0,0,0,0,0.0540160464747868,8.08774360390074,4917756.89441682,0.0862568205496153,0,69.1867464146403,0.985297241359747,12990884.6171037,0.00428951326140397,0.00442605591392752,1750570.16455552,4917756.89441682,69.1867464146403,0,149215586.915913,127409826.168164,21805760.747749,5.84294341491007,0
2.19836510045285,10,0.594401753286221,4.09151043777237,0.716006888408115,0.880205019347603,1.26491105964925,188.862874727143,622.003977822744,207.345291002188,10.1071833739078,106.058962773599,11,1.71303082902268,2.34849321513443,4.03304080548598,0.00220969397694253,4.03304080548598,0.00220969397694253,0,0,0,0,0,0,0.059846809770654,7.405918402523,4483690.08795226,0.0699552818115634,0,65.7578823644211,1.00077608132008,11661757.7468832,0.00343301597113429,0.00358958267647296,1706689.25100788,4483690.08795226,65.7578823644211,0,105266852.329576,83442899.1977161,21823953.1318599,3.82345483852332,0
2.2058269549942,10,0.649394665566962,4.38656256513403,0.80229795427289,0.88598097868016,1.25070182821511,187.821788997215,620.770608598885,232.18121809997,10.3324813679263,110.53780737157,10,1.75672994006036,2.19346454309237,4.31584060168883,0.00191742798664331,4.31584060168883,0.00191742798664331,0,0,0,0,0,0,0.053809804994912,8.14345901505064,4887365.22384719,0.0852289930736834,0,70.801213326669,0.964833255008083,13101981.0746104,0.00428889403755509,0.00442301224994465,1735220.52202261,4887365.22384719,70.801213326669,0,155489163.882105,133688049.239448,21801114.6426568,6.13216578283889,0
2.21645510082516,9,0.629242529241083,4.11217381186957,0.795557805215781,0.873391393785517,1.2443164941242,187.842164734384,618.818676469132,197.866939339866,11.5647994361669,111.428255095503,11,1.64757014868314,2.20310123005934,3.90723605016381,0.0023442594620429,3.90723605016381,0.0023442594620429,0,0,0,0,0,0,0.0616793416036254,7.11503259385258,4317480.3962948,0.0725335930807964,0,62.1619009031382,1.01782762448376,11003514.7567889,0.0031466658357776,0.00331162941577991,1676212.13204564,4317480.3962948,62.1619009031382,0,85871865.0491021,64171531.1333362,21700333.9157659,2.95716791190543,0
2.22878448939031,9,0.605360441291703,4.02326571362303,0.77901758879135,0.88843287504487,1.28119223216794,177.435955304065,623.785048839266,213.185720500118,10.1484216125303,109.613707646384,10,1.86639005367471,2.24649308834926,4.04166803634147,0.00219515625410101,4.04166803634147,0.00219515625410101,0,0,0,0,0,0,0.0594427963042832,7.42437435214741,4707138.10651576,0.0776924971380548,0,66.7728182243893,1.07480473387456,11754662.6369313,0.003632783981712,0.00379552668472045,1782300.06419622,4707138.10651576,66.7728182243893,0,117195855.789845,95373171.8441847,21822683.9456601,4.37036856152388,0
2.25852250218132,9,0.465061529260568,4.08232652028751,0.751638321636787,0.906610260767988,1.21261945598831,177.427389295912,617.972799742941,192.239787292224,10.0174832813435,107.287338678974,11,1.67846959391942,2.41873201538235,3.74207155000274,0.0025673475039535,3.74207155000274,0.0025673475039535,0,0,0,0,0,0,0.0634826670768106,6.77255699927188,4317163.47914823,0.0630879604852496,0,59.5512650631272,1.08487178037703,10287826.5756538,0.00296752507375644,0.00315130792789894,1721940.67096999,4317163.47914823,59.5512650631272,0,76813336.150583,55402793.3391837,21410542.8113993,2.58764076311444,0
2.17156576114469,10,0.58338837935212,4.44844209726651,0.813890731557427,0.902752690221015,1.27505091005263,181.271509581179,607.30070312821,233.574328983734,11.8787040374422,109.242820300329,10,1.73934383234654,2.20338024104617,4.39408028684753,0.00185428542321016,4.39408028684753,0.00185428542321016,0,0,0,0,0,0,0.0538319393978225,8.26451772609333,4825680.78653054,0.0894816830826685,0,73.8582679150351,0.927241068448707,13299186.1225639,0.00435871708051855,0.00448486102510872,1695951.86765834,4825680.78653054,73.8582679150351,0,172187362.625804,150435555.16345,21751807.4623541,6.91600251720732,0
